,map,x,y,theta,velocity,progress
0,f1_esp,0.0,0.0,0.0,0.0,0.0
1,f1_esp,0.0,0.0,0.0,0.0,0.0
2,f1_esp,0.0,0.0,0.0,0.0,0.0
3,f1_esp,0.0,0.0,0.0,0.0,0.0
4,f1_esp,0.0,0.0,0.0,0.0,0.0
5,f1_esp,0.0,0.0,0.0,0.0,0.0
6,f1_esp,0.0,0.0,0.0,0.0,0.0
7,f1_esp,0.0,0.0,0.0,0.0,0.0
8,f1_esp,0.0,0.0,0.0,0.0,0.0
9,f1_esp,0.03850716494177117,0.0005472457680687159,0.004700248659611339,0.9034499999999999,0.0
10,f1_esp,0.03850716494177117,0.0005472457680687159,0.004700248659611339,0.9034499999999999,0.0
11,f1_esp,0.03850716494177117,0.0005472457680687159,0.004700248659611339,0.9034499999999999,0.0
12,f1_esp,0.03850716494177117,0.0005472457680687159,0.004700248659611339,0.9034499999999999,0.0
13,f1_esp,0.03850716494177117,0.0005472457680687159,0.004700248659611339,0.9034499999999999,0.0
14,f1_esp,0.03850716494177117,0.0005472457680687159,0.004700248659611339,0.9034499999999999,0.0
15,f1_esp,0.03850716494177117,0.0005472457680687159,0.004700248659611339,0.9034499999999999,0.0
16,f1_esp,0.03850716494177117,0.0005472457680687159,0.004700248659611339,0.9034499999999999,0.0
17,f1_esp,0.03850716494177117,0.0005472457680687159,0.004700248659611339,0.9034499999999999,0.0
18,f1_esp,0.03850716494177117,0.0005472457680687159,0.004700248659611339,0.9034499999999999,0.0
19,f1_esp,0.17161642091067766,0.003252819394788791,0.011830145645452912,1.8544499999999995,0.04219409282700422
20,f1_esp,0.17161642091067766,0.003252819394788791,0.011830145645452912,1.8544499999999995,0.04219409282700422
21,f1_esp,0.17161642091067766,0.003252819394788791,0.011830145645452912,1.8544499999999995,0.04219409282700422
22,f1_esp,0.17161642091067766,0.003252819394788791,0.011830145645452912,1.8544499999999995,0.04219409282700422
23,f1_esp,0.17161642091067766,0.003252819394788791,0.011830145645452912,1.8544499999999995,0.04219409282700422
24,f1_esp,0.17161642091067766,0.003252819394788791,0.011830145645452912,1.8544499999999995,0.04219409282700422
25,f1_esp,0.17161642091067766,0.003252819394788791,0.011830145645452912,1.8544499999999995,0.04219409282700422
26,f1_esp,0.17161642091067766,0.003252819394788791,0.011830145645452912,1.8544499999999995,0.04219409282700422
27,f1_esp,0.17161642091067766,0.003252819394788791,0.011830145645452912,1.8544499999999995,0.04219409282700422
28,f1_esp,0.17161642091067766,0.003252819394788791,0.011830145645452912,1.8544499999999995,0.04219409282700422
29,f1_esp,0.3998522551089279,0.003213154888778809,6.280328851282625,2.805449999999999,0.16877637130801687
30,f1_esp,0.3998522551089279,0.003213154888778809,6.280328851282625,2.805449999999999,0.16877637130801687
31,f1_esp,0.3998522551089279,0.003213154888778809,6.280328851282625,2.805449999999999,0.16877637130801687
32,f1_esp,0.3998522551089279,0.003213154888778809,6.280328851282625,2.805449999999999,0.16877637130801687
33,f1_esp,0.3998522551089279,0.003213154888778809,6.280328851282625,2.805449999999999,0.16877637130801687
34,f1_esp,0.3998522551089279,0.003213154888778809,6.280328851282625,2.805449999999999,0.16877637130801687
35,f1_esp,0.3998522551089279,0.003213154888778809,6.280328851282625,2.805449999999999,0.16877637130801687
36,f1_esp,0.3998522551089279,0.003213154888778809,6.280328851282625,2.805449999999999,0.16877637130801687
37,f1_esp,0.3998522551089279,0.003213154888778809,6.280328851282625,2.805449999999999,0.16877637130801687
38,f1_esp,0.3998522551089279,0.003213154888778809,6.280328851282625,2.805449999999999,0.16877637130801687
39,f1_esp,0.7208029433845408,-0.0018715350595653784,6.270387242303113,3.6424429099808964,0.29535864978902954
40,f1_esp,0.7208029433845408,-0.0018715350595653784,6.270387242303113,3.6424429099808964,0.29535864978902954
41,f1_esp,0.7208029433845408,-0.0018715350595653784,6.270387242303113,3.6424429099808964,0.29535864978902954
42,f1_esp,0.7208029433845408,-0.0018715350595653784,6.270387242303113,3.6424429099808964,0.29535864978902954
43,f1_esp,0.7208029433845408,-0.0018715350595653784,6.270387242303113,3.6424429099808964,0.29535864978902954
44,f1_esp,0.7208029433845408,-0.0018715350595653784,6.270387242303113,3.6424429099808964,0.29535864978902954
45,f1_esp,0.7208029433845408,-0.0018715350595653784,6.270387242303113,3.6424429099808964,0.29535864978902954
